essay_id,deberta_3891_feat_0,deberta_3891_feat_1,deberta_3891_feat_2,deberta_3891_feat_3,deberta_3891_feat_4,deberta_3891_feat_5,deberta_5188_feat_0,deberta_5188_feat_1,deberta_5188_feat_2,deberta_5188_feat_3,deberta_5188_feat_4,deberta_5188_feat_5,deberta_6485_feat_0,deberta_6485_feat_1,deberta_6485_feat_2,deberta_6485_feat_3,deberta_6485_feat_4,deberta_6485_feat_5
a66267b,0.6837864,4.290989,3.0145879,-1.2305645,-3.7371702,-4.046163,2.07476,5.2394423,1.5984229,-2.4176204,-3.9480782,-3.672952,1.1589148,5.8896627,2.3743155,-2.7300365,-4.164123,-3.8825972
a66aa56,-0.00815101,5.1374354,3.3928947,-2.4168267,-3.898085,-3.622631,-0.773819,5.957029,3.6830285,-3.0302181,-4.08189,-3.415124,-0.8273716,6.1882415,3.4596016,-3.2503564,-3.9825077,-3.2850134
a66fe9b,-1.085907,-1.7792403,-0.8231416,-0.6346312,1.3661615,3.448294,-1.7373332,-2.334005,-1.2606064,-0.3023619,2.7118511,3.7957816,-1.0338666,-1.99227,-1.036988,-0.64159864,1.6373128,3.8203237
a6733fa,-2.4671748,1.4607849,5.259922,2.1884384,-3.1719606,-4.5950737,-2.8221848,1.4323593,6.4231396,1.5293015,-3.6991506,-4.7821126,-2.956741,1.546062,6.414078,1.2303513,-3.7132812,-4.461531
a673a39,-3.518392,-2.4229994,1.1120327,3.9375226,2.441887,-1.6870785,-3.4759068,-2.4165847,0.9240728,4.1145096,2.7088165,-2.04781,-3.6445143,-2.3964791,0.9089191,4.5282393,2.569106,-2.2575505
a673f73,-1.3021439,1.7845078,4.3222265,1.9412217,-3.169891,-4.5754757,-0.7589561,3.025199,4.7747397,0.11917497,-4.0354166,-4.7153325,-1.6511176,2.598834,5.5717306,0.8415425,-4.0843353,-4.9869514
a67771e,-3.4207478,-1.4696852,2.6262212,4.641973,0.45147288,-3.5306432,-3.459533,-2.052396,1.6325599,4.628896,1.6989363,-2.898585,-3.6018443,-2.2612634,1.0365796,4.70621,2.248343,-2.5191023
a678979,-3.6842525,-2.7283213,0.79754686,3.9919007,2.7324753,-1.4262816,-3.7736695,-3.2130105,-0.15504727,3.540722,4.162846,-0.52126336,-3.7765696,-3.176405,-0.14761306,3.6717339,4.017256,-0.66709286
a67a151,-1.019536,4.089031,4.784225,-1.037243,-4.07128,-4.1871223,-1.5383334,4.759568,5.1114473,-2.065248,-4.2558885,-3.887787,0.7812228,6.743853,1.7984141,-3.7702556,-3.8948367,-3.0913866
a67bf65,-2.0111005,2.236025,5.0570297,1.1485298,-3.429544,-4.437879,-2.978216,1.0432409,5.7474623,1.8277,-3.1521316,-4.517272,-3.3701415,0.8988565,6.0529604,1.8025992,-3.1725667,-4.396869
a67cdb5,-2.9288676,0.48496214,4.846995,3.2993703,-2.3677394,-4.5926423,-3.190646,0.42613882,5.828842,2.952645,-2.9043934,-4.9034777,-3.2657053,1.2428536,6.529994,1.9766568,-3.5777557,-4.8362374
a681064,-3.5624452,-2.5933857,0.73464704,3.550547,2.9026663,-1.0135164,-3.5033367,-2.9499998,-0.122044265,2.9651446,4.178399,-0.18854663,-3.5885375,-3.092911,-0.22733559,3.0422113,4.227105,-0.13844946
a6888d9,-1.4221954,2.1550887,4.664808,1.4870689,-3.3286052,-4.478424,-1.9852542,2.0901153,5.5798054,1.1542034,-3.738425,-4.7817893,-2.6095562,1.8016766,6.2089696,1.3752435,-3.8117633,-4.7535057
a688b7a,-2.3951843,-0.28367144,2.9812808,3.570674,-0.63042384,-3.9478526,-2.2531638,-0.43023515,2.5673852,3.3349428,-0.37370977,-3.7849588,-2.6450267,-0.48607886,2.5342798,3.9369156,-0.31210107,-3.929717
a68d88a,-1.220608,-1.8696239,-0.86736554,-0.59493375,1.489465,3.5483108,-1.853039,-2.3984377,-1.299097,-0.23245664,2.8693428,3.7619991,-1.426453,-2.2540004,-1.1440866,-0.48813823,2.0670795,3.9438658
a698a32,-2.1997936,1.7112154,5.0966973,1.9139168,-3.201215,-4.521567,-2.3784337,2.063769,5.886435,1.141847,-3.7437475,-4.7375197,-3.0082831,1.7179427,6.311988,1.5754645,-3.6726434,-4.830017
a698bb4,-1.0507494,3.7583332,4.7324586,-0.6282257,-3.9846063,-4.203403,-1.8334669,3.5978048,5.664507,-0.7511239,-4.287854,-4.3627453,-1.8713858,4.093495,5.651434,-1.1862092,-4.33668,-4.2504425
a69a7e8,-0.053769514,2.1187348,2.9668925,1.0466661,-2.841968,-4.1423573,-0.46898028,1.9845959,3.6555543,1.0144166,-3.1351001,-4.515263,-1.0718231,2.5503929,4.535025,0.8639119,-3.566693,-4.8078527
a69b0d6,2.145074,2.9495513,1.6001127,-0.7109981,-2.9979873,-3.490797,2.5317929,3.1002784,1.6708796,-0.89329195,-3.300216,-3.7950218,2.3133612,3.6814497,1.8603915,-1.1007717,-3.5589514,-4.0201764
a69f5d6,-3.5455952,-2.0116382,1.8206037,4.253823,1.628302,-2.531297,-3.1625204,-1.8456206,1.5025322,4.000356,1.7568547,-2.5812614,-3.4869905,-1.8862402,1.4122496,4.398417,1.8497866,-2.6129334
a6a2e17,-2.0516205,0.6090769,3.70566,3.0096123,-1.7485952,-4.3517256,-1.7615345,1.68627,4.780463,1.8517638,-2.9921439,-4.816483,-2.5804188,1.7546271,5.7235665,2.0550172,-3.2967398,-5.030579
a6a581e,5.180307,2.9964938,-0.24774644,-2.0676296,-2.6908915,-2.2192245,6.2748065,1.1949711,-0.83889586,-1.6886998,-2.0546212,-1.5762379,6.495257,1.0156622,-1.0267534,-1.6634483,-2.0089972,-1.4446312
a6a80ed,1.5918988,3.011372,1.8721505,-0.47803625,-2.9768991,-3.631976,1.1152649,3.5151715,2.6247725,-0.6609986,-3.5778112,-4.236963,0.2520097,4.06824,3.5924585,-0.8924215,-3.92264,-4.6225996
a6a944c,-2.9254754,1.6358763,5.478033,1.9537861,-2.9623327,-4.379633,-3.597349,0.7996499,6.2844796,2.349848,-2.7412202,-4.5250087,-3.9242923,0.46986446,6.0962954,2.7594872,-2.4882283,-4.4179096
a6aac56,1.5922903,5.7817173,1.8966799,-3.1326838,-3.7291288,-3.433273,1.4549848,7.011061,0.8772978,-3.7250829,-3.6957617,-3.1039093,1.6501324,7.106372,0.39852354,-3.8569527,-3.5580528,-2.9035451
a6ac854,-2.382904,1.4684248,5.105646,1.9853246,-3.205137,-4.4328814,-2.427693,2.405042,6.1428227,0.39733863,-3.9507165,-4.502076,-3.058135,1.5426797,6.3134365,1.4979149,-3.5748343,-4.616964
a6ad743,1.3083578,5.6578326,2.2459254,-2.928684,-3.881386,-3.4992385,1.1410948,6.7695208,1.496689,-3.6417623,-3.8835294,-3.16141,1.5961648,6.974219,0.82057625,-3.84404,-3.7608533,-2.9854798
a6b4308,-0.10674153,5.172326,3.0501716,-2.3839025,-3.6153886,-3.3745506,-1.6225808,4.9960656,4.2964034,-2.1259568,-3.6823263,-3.3231962,-1.4117655,5.536961,3.7566183,-2.4905481,-3.5938778,-3.182925
a6b5976,-1.2214342,1.5103105,3.7073421,2.090006,-2.6373944,-4.4364333,-1.2865545,2.1789627,4.6405797,1.20369,-3.5063202,-4.8296647,-1.6392369,2.368337,5.1025023,1.20264,-3.6801066,-4.9350915
a6bcef5,-2.9655547,0.42354286,4.686048,3.2228498,-2.225398,-4.4286737,-3.8508835,-1.332866,3.6120412,4.9256287,-0.323791,-4.177181,-4.220706,-1.8492837,2.6791303,5.548389,0.59999275,-3.7903972
a6c22d2,-3.4930062,-1.4327967,2.5866425,4.509206,0.688088,-3.3036938,-3.6002438,-1.6913085,2.2558162,4.7678204,1.0628605,-3.3277652,-3.6899872,-1.531659,2.105187,4.91917,1.0887885,-3.266445
a6d0dda,-2.749851,-2.6207929,-0.6315258,0.95053077,3.009366,2.4415946,-2.7638326,-2.8139048,-1.0294125,0.9811203,4.2039995,2.1414852,-2.8278565,-2.9367192,-0.9265863,1.0063138,4.095445,2.2144768
a6d6211,-3.8053904,-2.8251305,0.71564597,3.834812,3.048435,-1.0651604,-3.849591,-3.0722115,0.13710012,3.780336,3.9128294,-0.8702313,-3.8751094,-2.8798144,0.42211005,4.2348514,3.39277,-1.4542289
a6dafc7,-3.4240327,-1.4952947,2.7058053,4.562837,0.2240831,-3.5424945,-3.8503635,-2.0832171,2.2898502,5.091126,0.97198665,-3.4400866,-3.9009311,-2.078171,1.8364842,5.212615,1.3440024,-3.2402022
a6db438,1.3891906,5.5546136,2.2808177,-2.9861617,-3.8998222,-3.5978556,1.2980574,6.751175,1.9853985,-3.6656752,-4.2275343,-3.6593256,1.2376821,6.9401846,1.7535605,-3.9393406,-4.105805,-3.4758582
a6de1db,3.8035028,5.1325192,0.35119385,-2.9109216,-3.409581,-3.1554022,5.464989,4.3995667,-0.79255736,-2.802088,-3.2591414,-2.5317097,5.972474,3.5958319,-1.0993857,-2.561232,-2.9690409,-2.2051284
a6e087b,-3.8749218,-2.3746066,1.6195534,4.524432,1.9888179,-2.3791225,-4.097611,-2.9462547,0.8129626,4.564141,3.1990428,-1.8542414,-4.0715356,-2.9433813,0.5685178,4.5880885,3.243018,-1.7525635
a6e9772,-1.6766971,1.4645282,4.4606457,2.4334717,-2.8802316,-4.685747,-1.6125709,1.4576101,4.665188,2.0332673,-3.146445,-4.92816,-2.3163452,1.909097,5.870129,1.868921,-3.766859,-5.207728
a6eb57e,-1.4610387,2.0430794,4.641289,1.6152953,-3.426424,-4.590622,-2.2116673,1.4313217,5.47174,1.9486746,-3.4627273,-4.9891667,-2.1986182,2.0064478,5.803657,1.4439577,-3.866071,-5.0051703
a6fe2a9,-2.9610615,-2.9444847,-0.6697281,1.3498366,3.2460613,2.1691756,-2.7630975,-2.9858928,-1.297539,0.757522,4.1060486,2.7935338,-2.6223035,-3.028527,-1.2255331,0.4723284,3.557856,3.2167006
a704ae6,-3.6564412,-2.925253,0.4261848,3.670629,3.039639,-0.7953988,-3.674038,-3.2705069,-0.38493305,3.2197113,4.3644037,-0.06937794,-3.590881,-3.2632844,-0.47304,3.0463922,4.30824,0.106881484
a70540c,-2.9801044,0.08039659,4.3792334,3.8762193,-1.84363,-4.602901,-3.0677726,-0.018512819,4.697681,3.8248308,-2.0673916,-4.9714065,-3.8198829,-0.6705594,4.229322,4.8551435,-1.3522431,-4.810332
a708c0a,4.312589,4.617243,0.14865045,-2.7781708,-3.3425379,-2.9676979,5.834612,3.6561987,-1.2070524,-2.734898,-2.6525388,-2.15563,6.2957354,2.5603712,-1.4185246,-2.374046,-2.335708,-1.7866837
a7154f4,-1.6739633,-2.2127635,-0.89169985,-0.30269775,1.8435097,3.5493577,-2.4105093,-2.7707942,-1.331113,0.23015736,3.6026487,3.3556452,-2.2683008,-2.8255277,-1.2152357,0.076728374,3.0744138,3.64592
a718c79,3.6279845,4.8700376,0.23737271,-2.9318185,-3.2227366,-2.9675848,4.5959044,5.0958686,-0.97799027,-3.2702053,-3.125091,-2.5628946,5.93171,3.5310197,-1.2882425,-2.6858983,-2.7695596,-2.1532974
a7199db,-2.7267077,0.68148035,4.869716,3.062054,-2.4993393,-4.568874,-2.9068463,0.730963,5.859229,2.5105238,-3.0185134,-4.8187404,-3.1591637,0.54744613,5.633933,2.9908266,-2.8313506,-4.8312216
a723b09,-2.9263055,-0.76364994,2.8882735,4.0045977,-0.09385079,-3.7785165,-2.044813,0.8173294,4.250553,2.6666243,-2.3439887,-4.786748,-2.6523082,1.0182827,5.152825,2.925366,-2.878589,-5.174878
a72499e,3.565847,5.528246,0.0392739,-3.2767665,-3.173241,-2.9569325,5.494165,4.3069663,-1.5578697,-2.8450208,-2.7043312,-2.1381967,5.63981,4.0688467,-1.6875026,-2.7918603,-2.6097522,-2.0403268
a7253b6,2.156401,3.3249888,1.7085009,-0.9065241,-3.2024124,-3.4121127,5.047228,2.8438582,0.044126242,-1.7635324,-3.0034056,-2.602886,5.3750253,3.5064454,-0.35202143,-2.208808,-3.1402435,-2.5396218
a727549,1.5635489,5.423418,2.0980952,-2.7420712,-3.8486183,-3.535118,1.4222776,6.5089993,1.3668251,-3.4591095,-3.9540665,-3.2513325,0.9184723,6.6608405,1.7201996,-3.575986,-3.964905,-3.2550523
a72a583,-0.006881043,4.712967,3.846311,-1.8945849,-4.097143,-3.9181685,0.10855446,5.8813705,3.3264186,-3.0786486,-4.3463573,-3.6050572,0.3652745,6.293842,2.960675,-3.476982,-4.316664,-3.5227993
a72cfc0,-2.5214918,1.4653895,5.1921744,2.4000583,-3.0419655,-4.739051,-3.0405867,1.5788395,6.505372,1.6542184,-3.6777046,-4.945767,-3.4278464,1.3384275,6.5259514,2.062305,-3.523627,-4.940477
a73365c,-2.6337595,-2.6620944,-0.82524747,0.7779434,2.7741132,2.6315668,-1.8756076,-1.2007694,1.0992041,2.8476307,1.0176023,-2.2911122,-2.3849578,-1.3155574,1.1096351,3.5194335,1.1995248,-2.5096984
a735609,-3.1112742,-0.05563827,4.427542,3.7977579,-1.715845,-4.4620543,-3.110595,0.08749297,5.2723875,3.3659165,-2.3306253,-4.8669353,-3.4225273,0.31359994,5.6870275,3.2653215,-2.6366067,-4.918384
a73619b,-3.2277033,-0.50224346,3.6260488,4.271915,-0.7246718,-4.212485,-3.0975273,0.27910727,4.765012,3.574569,-1.921543,-4.8843217,-3.3797102,0.8785016,5.568771,3.2801762,-2.6217883,-5.1428146
a73649d,-3.4371734,-2.672582,0.40524107,3.161553,3.098977,-0.45188472,-3.3267024,-3.027599,-0.566135,2.29769,4.3882756,0.6073776,-3.4168375,-3.0919507,-0.48428127,2.543307,4.292027,0.3887979
a738aaa,-2.7439177,0.48720673,4.699385,3.2991483,-2.3068147,-4.617929,-2.7134237,1.1028274,5.746845,2.308909,-3.1710606,-4.9823985,-3.3547266,0.64776915,6.0172687,2.9822454,-3.0603318,-5.081911
a73ac54,-0.8163032,4.7026396,4.4348903,-1.5098033,-3.9803813,-3.9967709,-1.1631219,5.4079795,4.869169,-2.2754455,-4.27584,-4.020864,-1.0447321,5.7981167,4.6652656,-2.604837,-4.32365,-4.0123396
a73e77d,-1.4473304,3.0984473,5.076287,0.51203513,-3.852846,-4.654586,-1.1733592,4.338121,5.385871,-1.2161156,-4.44685,-4.7115016,-2.9769886,2.395123,6.739872,0.63910604,-4.0526056,-4.870933
a73f574,-3.4808996,-1.6988344,2.0900435,4.2831783,1.2402766,-2.861009,-3.8522964,-2.3491619,1.4937158,4.652407,2.2186828,-2.5855231,-3.9968386,-2.351633,1.3724147,5.004738,2.1528702,-2.7077632
a7407bc,3.0010421,5.411579,0.45742798,-3.3146205,-3.2989917,-2.7998903,2.854854,6.417416,-0.43206292,-3.7736933,-3.2849963,-2.5600815,2.9266253,6.467884,-0.62791866,-3.8417487,-3.21805,-2.4502432
a7435de,4.9238486,1.3401378,0.009447105,-1.3360901,-2.0250022,-1.8133813,5.386514,0.22943448,-0.3855459,-1.2081974,-1.5491865,-1.2809548,5.64609,0.06259919,-0.5119124,-1.1886437,-1.5352379,-1.2177386
a74e979,-3.0360997,0.7835907,4.9641833,2.7126837,-2.5564225,-4.342318,-3.5770102,0.44366607,5.905048,2.5404122,-2.7047763,-4.4928775,-3.862421,0.25824794,5.789621,2.8746285,-2.536775,-4.4594026
a752c11,-2.5507126,2.1227849,5.5013113,1.4391962,-3.2890413,-4.3010745,-3.282671,1.2195648,6.607761,1.6699148,-3.2220516,-4.5160084,-3.4988775,1.2269472,6.660891,1.8670008,-3.2532365,-4.5678973
a75401c,4.387608,4.888839,-0.14390798,-2.9865193,-3.1698112,-2.7751803,6.083553,3.1344934,-1.2098097,-2.4184837,-2.5293703,-1.8990029,6.045771,3.1315713,-1.259978,-2.436252,-2.4376447,-1.9666121
a76077f,-3.716813,-2.2104259,1.7130095,4.559018,1.6865237,-2.580173,-3.954075,-2.508246,1.447915,4.9068184,2.1797004,-2.6632042,-3.966557,-2.5772052,0.95459485,4.8711023,2.556158,-2.3445036
a763494,1.6899607,5.529114,1.8339587,-3.0531976,-3.8599932,-3.3569643,2.0606115,6.2367926,0.68609613,-3.6266916,-3.7421944,-2.8551588,1.5543284,6.287275,1.137066,-3.6718094,-3.8156593,-2.9123359
a771321,-1.9340026,1.9145694,4.8321614,1.5270712,-3.0830724,-4.3776245,-1.796698,2.7526445,5.4908104,0.36210132,-3.7542703,-4.666114,-2.4223287,2.5189757,6.0474443,0.6740458,-3.8166018,-4.7300878
a774f6a,4.9146614,2.68156,-0.16723755,-1.8754998,-2.564551,-2.1751919,5.975177,1.1433322,-0.89587617,-1.6896819,-2.1069372,-1.6829009,6.1354976,0.89768624,-1.036146,-1.6464975,-2.0435574,-1.5879154
a779bc6,-2.9764721,-0.25911558,4.0246024,4.164555,-1.4156015,-4.4514737,-3.40249,-1.0574913,3.4141154,4.674434,-0.5315331,-4.2360263,-3.8469172,-1.5653408,2.6419842,5.3736644,0.25060344,-3.9035623
a784f51,-3.2313354,-0.46803445,4.052291,4.30185,-1.2735299,-4.343963,-3.5797977,-1.1750294,3.4001243,4.842068,-0.31949428,-4.210575,-3.9869916,-1.7136784,2.49268,5.475008,0.6015421,-3.739082
a7875a6,1.730269,5.56575,1.7920667,-2.873523,-3.6994634,-3.3606207,1.7207819,6.8891883,0.943451,-3.667065,-3.8090055,-3.0619917,1.3216361,7.0671725,1.1476549,-3.8025393,-3.808366,-3.1002643
a789744,-1.2654366,1.385635,3.9031003,2.3703814,-2.6623101,-4.575243,-0.65243894,2.6510477,4.4993052,0.6717471,-3.6781423,-4.7867665,-1.4830024,2.777315,5.454038,1.0731713,-3.8962321,-5.1629148
a79494d,-1.8838614,1.9341636,4.9519315,1.8137622,-3.294686,-4.674759,-1.9911566,1.9240279,5.4723597,1.3215281,-3.582907,-4.8391056,-2.6063478,1.7195555,5.948727,1.7074137,-3.559131,-4.9203925
a79509d,-3.3401792,-1.4870422,2.469648,4.3668,0.6505201,-3.3298192,-3.343289,-1.7839748,2.0564342,4.474936,1.0575867,-3.2212062,-3.5375931,-1.5713955,2.2746916,4.870222,0.66551995,-3.5873716
a7988f2,-2.0734289,1.8179388,5.1214166,1.9649304,-3.122849,-4.5161457,-2.459756,1.3425039,5.827894,1.9391893,-3.2798595,-4.835981,-2.6874056,1.8237417,6.352144,1.5181394,-3.6716235,-4.846042
a79a19f,-3.4171193,-1.9901959,1.6041723,4.133349,1.7720821,-2.3087585,-3.6501482,-2.4491456,1.0114726,4.3150144,2.6267326,-2.1261704,-3.7239711,-2.342643,0.9554434,4.5519276,2.4929152,-2.2592766
a7a7fca,-2.305223,1.3651752,5.0005236,2.4920957,-2.983957,-4.6647,-2.3237739,1.3488151,5.5748487,2.12645,-3.1795297,-4.854593,-2.5870202,1.590648,5.93014,2.0382884,-3.443751,-4.9099627
a7a891d,-1.9878134,2.8113616,5.1915803,0.6992583,-3.5474987,-4.4621997,-2.6125724,2.9557102,6.237376,0.27313095,-3.8249724,-4.6128716,-2.988984,2.9108312,6.5109434,0.3263022,-3.8055642,-4.573981
a7afa62,2.04114,5.446713,2.0338326,-2.6710494,-3.906863,-3.7731712,2.9361765,6.580562,0.390638,-3.667014,-3.8664699,-3.1248322,1.8905677,6.9779754,1.0447352,-3.7720392,-3.8929865,-3.2406366
a7b52ef,-1.6611664,2.4717124,5.082995,0.9211256,-3.751569,-4.5556054,-0.37797546,3.9980392,4.529262,-1.0991672,-4.3384914,-4.518879,1.2020527,5.8769,2.7917972,-2.8437588,-4.4239664,-4.0727444
a7b76c2,-2.745032,0.9437748,4.981594,2.834122,-2.7366042,-4.6373315,-2.8518581,1.3778583,6.0849395,1.8328743,-3.4531133,-4.8618646,-3.2723188,1.0399524,6.0878153,2.4120748,-3.256324,-4.903355
a7b81d5,-1.6138977,2.4952602,4.8940945,1.0578284,-3.4982297,-4.490853,-2.1937275,3.1284575,6.2267265,-0.26925364,-4.1804423,-4.5495625,-2.4479043,3.110872,6.44153,-0.07853362,-4.178216,-4.7093105
a7ba001,-3.5242133,-1.5268284,2.556485,4.635733,0.680261,-3.3640394,-3.8303008,-2.0506816,2.1463923,4.9910507,1.2900105,-3.2802463,-4.009213,-2.4356477,1.3661377,5.169707,2.0651057,-2.7650797
a7bb990,-3.6700838,-2.5894852,0.7874681,3.711574,2.8883529,-1.1020267,-3.4511008,-2.219138,0.9800473,4.0405974,2.5702217,-2.0762067,-3.480811,-1.9592209,1.1802218,4.4320593,2.0395584,-2.5284564
a7bbe08,-2.387058,1.5920254,5.077754,2.329168,-3.073344,-4.698048,-3.0283654,1.3558633,6.243669,2.1026163,-3.4230769,-5.0861626,-3.1766522,1.6672976,6.48879,1.9383032,-3.6264822,-5.1453533
a7bde28,-2.6379979,0.5289641,4.5024796,3.451482,-2.1489797,-4.644747,-2.5465117,1.217478,5.654073,2.3239918,-3.200736,-5.0877304,-3.1232893,0.84393954,5.702614,3.0647821,-2.9779043,-5.185347
a7c39cb,-2.3898637,2.1129808,5.4877496,1.5255919,-3.4141588,-4.5244956,-2.999352,1.9526058,6.6954994,1.1062917,-3.7060874,-4.7082067,-3.3531623,1.7439681,6.8666515,1.4506062,-3.6144564,-4.7757287
a7caf1d,-3.3986135,-1.8569102,1.8077703,4.033183,1.6551181,-2.4485981,-3.5345607,-2.3839397,1.0532583,4.1930656,2.6197028,-2.0417933,-3.6299944,-2.4930172,0.75695866,4.1417317,2.9028609,-1.7017391
a7cb084,-1.0136064,3.4410965,4.831454,0.05702392,-3.9580276,-4.473777,0.81969327,5.7126327,3.1792288,-2.4568517,-4.418723,-4.272481,1.2428722,6.4856396,2.4152222,-3.178389,-4.319391,-3.957747
a7cb7bb,1.0524687,5.521366,2.6411464,-2.7423797,-3.9725862,-3.7507827,0.8423183,6.8006315,1.8419977,-3.5546272,-4.00132,-3.2837899,0.928104,6.9787874,1.5553826,-3.7650306,-3.9468029,-3.1737335
a7cc31c,-2.4100122,2.6573942,5.3491364,0.5723973,-3.411868,-4.1027956,-3.4139707,1.2989506,6.4640737,1.5049005,-3.1212149,-4.2455053,-3.5792007,1.2102664,6.3315496,1.602189,-2.989778,-4.1255713
a7d0a3d,-2.377146,0.74985456,4.6597257,2.9401245,-2.5378335,-4.5210667,-3.0390713,-0.4783545,4.211233,4.0619407,-1.5980092,-4.5855184,-3.5041082,-0.7398693,3.9657996,4.7160754,-1.2893726,-4.551672
a7d384e,-1.5897382,2.0421739,4.5408263,1.3927712,-3.0841563,-4.2812295,0.12438475,5.0284767,3.6498609,-2.1249382,-4.2243824,-4.0516915,0.021410884,5.412506,3.9561114,-2.367735,-4.4444594,-4.0911145
a7d3e8a,1.3041152,5.485959,2.3428924,-3.0120132,-3.8808398,-3.473342,0.86903006,6.439683,1.3826368,-3.803337,-3.7009308,-2.8137572,0.53837204,6.4587984,1.6243631,-3.8503728,-3.6724932,-2.8244405
a7d63d1,-0.17103757,4.6241546,4.0697722,-1.4425349,-4.064033,-4.127254,-0.5503222,5.656224,4.2904654,-2.4835415,-4.3901424,-3.9807975,-0.3913493,6.1502976,3.8913593,-2.8913612,-4.3914375,-3.9298937
a7d8379,-2.9177494,0.26564747,4.4672203,3.5032306,-2.038557,-4.5755796,-3.1374428,0.7265534,5.7208033,2.7375884,-2.900856,-4.9955277,-3.3484032,1.1837792,6.152713,2.1860995,-3.2549155,-4.9652157
a7dbcad,-3.1614614,-1.0801346,3.0789766,4.4679303,-0.34774557,-3.9224222,-3.6069362,-1.9566286,2.284889,4.975128,0.7864492,-3.5417569,-3.8424518,-2.2626665,1.6229533,5.2459884,1.4845204,-3.1176453
a7dd51f,3.709886,5.3582993,-0.07756455,-3.2288716,-3.2972634,-2.7028475,3.6522195,6.2665954,-1.1318675,-3.5311792,-3.2000823,-2.3991795,3.031704,6.5476336,-0.9510174,-3.621626,-3.1674778,-2.386621
a7deac0,0.40534332,4.6913404,3.5101578,-1.6338233,-3.9958458,-3.9227762,0.62715125,6.1112156,2.8106294,-2.8284116,-4.1036506,-3.6333375,-0.031637505,6.2638664,3.2748756,-2.9931922,-4.1062703,-3.6281211
a7df23b,3.8544033,2.7399747,0.6843447,-1.4033332,-2.9206977,-2.6830215,5.5482183,1.1858661,-0.24728692,-1.3851633,-2.2164698,-2.0158124,5.934315,1.3235384,-0.54706645,-1.513471,-2.3441122,-1.996301
a7e1ea2,1.2551415,4.099714,2.532119,-1.3100829,-3.6520855,-3.8629317,2.229317,5.493935,1.3077352,-2.78318,-3.82062,-3.4854305,2.324574,6.034315,1.0381815,-3.2713609,-3.8184707,-3.398201
a7e49c9,-2.0886798,0.7318864,4.116604,3.0920944,-2.300156,-4.5467267,-1.6615814,1.0249748,4.2405496,2.3866334,-2.6225514,-4.7132587,-1.866776,1.5659612,4.730399,2.2291126,-3.0377228,-4.883473
a7e9a07,2.4893386,4.322897,1.7729076,-1.6961851,-3.7272668,-3.819579,3.1492438,5.5198693,0.925089,-2.878272,-3.9835799,-3.603981,2.1988409,6.4478164,1.2655249,-3.4036279,-4.093297,-3.7169628
a7ec7ab,-1.3617928,3.4282303,4.894614,0.17689787,-3.8412719,-4.4863763,-1.3363056,5.249487,4.9859786,-2.0448537,-4.4152827,-4.1638823,-1.0531541,5.9724345,4.445856,-2.6453588,-4.3594275,-3.9552946
a7efa1a,-2.8376613,0.19546054,4.4650946,3.5652938,-2.0690084,-4.4932485,-3.398365,-0.9156702,3.9577231,4.493926,-1.2300092,-4.505115,-3.7829585,-1.157836,3.5686965,5.0522127,-0.85227597,-4.387565
a7f296e,-0.69130445,4.0953913,4.4172845,-0.6681083,-4.0009136,-4.2714167,0.7456807,5.994739,2.9284036,-2.4947126,-4.2932777,-4.0487494,1.341979,6.4795723,2.0587738,-2.963027,-4.182375,-3.8040354
a7f3634,-2.3563561,1.7136394,5.223221,1.7842271,-3.26437,-4.4968276,-3.059024,1.4012756,6.3974624,1.3033873,-3.5844712,-4.498997,-3.2067091,1.5085752,6.4270515,1.2048174,-3.587984,-4.416218
a7f685b,0.83679134,4.2418075,3.2125258,-1.1675155,-3.8462274,-4.1696877,1.9900507,5.8465466,1.683738,-2.9423647,-4.097272,-3.8480685,1.4710766,6.43552,2.027536,-3.3334832,-4.204458,-3.8586864
a7f84c4,-2.9997537,0.52285033,4.954192,2.922237,-2.4111414,-4.4027605,-2.7219155,1.3865387,5.88002,1.5927225,-3.1516647,-4.6837573,-2.8428845,1.3641076,5.8763638,1.7569731,-3.1182747,-4.653677
a7f913e,-1.6368468,3.0557182,5.1790953,0.54365003,-3.8351307,-4.5405197,-2.3175719,3.1246636,6.427375,0.11547731,-4.247476,-4.8710766,-3.1254401,2.1319163,6.7711744,1.2067301,-3.9403026,-5.032701
a7fe09a,-1.5062966,3.5747926,5.1877885,-0.25800297,-3.9466677,-4.2945848,-2.7773154,2.6053581,6.6516,0.25938636,-3.9874961,-4.538231,-3.0121322,2.70333,6.8314953,0.12634845,-4.0447245,-4.4940696
a7fee66,0.34016663,2.7540205,3.1652741,0.3907433,-3.3499143,-4.1922626,-1.3304543,1.9249883,4.7984805,1.290539,-3.5384676,-4.832909,-2.1313233,1.6742672,5.436267,1.7499795,-3.5725052,-4.9336724
a806bc5,-2.2533514,-2.5561392,-0.90202737,0.21101573,2.4601035,3.3400297,-2.8266084,-3.0072963,-1.2201833,0.94675684,4.2848787,2.4986022,-3.121586,-3.2096665,-0.9474971,1.6364444,4.4217677,1.6827366
a80818e,-1.0614424,1.9201757,4.105682,1.7556196,-3.214796,-4.4651766,-1.1551323,2.0793314,4.770883,1.2409179,-3.79069,-4.845646,-1.9178364,2.097462,5.6015983,1.4616852,-4.0093904,-5.0340033
